Jane Kiger [US],Dragapult Dusknoir
Evan Macdonald [CA],Other
Jason Figueiredo [CA],Charizard Pidgeot
Tyler Ashe [CA],Lost Zone Box
Nathan Bussiere [CA],Gardevoir ex
Ash LeDonne [US],Lugia Archeops
Ryan Thomas [US],Charizard Pidgeot
Michael Formanek [US],Charizard Pidgeot
EJ Argonza [US],Roaring Moon ex
Lucas Huculak [CA],Snorlax Stall
Kyle Morris [US],Unknown
Luke Levy [US],Klawf Terapagos
Andrew Moore [US],Charizard Pidgeot
Charles Stephenson [US],Dragapult Iron Thorns
Byounghoon Kim [CA],Gardevoir ex
Austin Davis [US],Regidrago VSTAR
Jacob Szettella [US],Raging Bolt Ogerpon
August Painter [US],Gardevoir ex
Daniel Chan [CA],Terapagos Dusknoir
Zachary Kane [US],Palkia
Matthew Ali [CA],Roaring Moon ex
Shawn Chauvin [CA],Klawf Terapagos
Richard Nguyen [CA],Roaring Moon ex
Tevon Rossich [US],Charizard Pidgeot
Oleksander Rakityanski [CA],Charizard Pidgeot
Luke Maher [US],Charizard Pidgeot
Armin Sam Daliri [CA],Raging Bolt Ogerpon
Morris Arnold [AU],Raging Bolt Ogerpon
Isaiah Bradner [US],Charizard Pidgeot
Michael Jelderian [CA],Dragapult Dusknoir
Tyler Kramer [US],Other
Ryan Krats [CA],Ancient Box
Robin Schulz [DE],Lugia Archeops
Sascha Rogge [CA],Charizard Pidgeot
Tanner Hurley [US],Regidrago VSTAR
Richard Freire [US],Charizard Pidgeot
Tyler Annaert [CA],Klawf Terapagos
Prateek Bynagari [US],Miraidon ex
Connor Chiappetta [US],Charizard Pidgeot
Logan Anna [US],Lost Zone Box
Yucong Shi [CA],Dragapult ex
Abe Morales [US],Dragapult Iron Thorns
Connor Taylor [US],Other
Rahul Reddy [US],Lugia Archeops
Jake Pilch [US],Regidrago VSTAR
Ethan Majidi [CA],Terapagos Dusknoir
Corey Godfrey [US],Archaludon ex
Nathan Doyle [IE],Gardevoir ex
Elizabeth Rains [US],Dragapult Dusknoir
Ricky Yuen [CA],Klawf Terapagos
Krystal Florendo [CA],Klawf Terapagos
Brian Ha [US],Klawf Terapagos
Michael Long [CA],Lugia Archeops
Julian Gort-Barry [CA],Regidrago VSTAR
Connor Finton [US],Klawf Terapagos
Raymond Long [CA],Gardevoir ex
Devin Walker [US],Klawf Terapagos
Tom Day [CA],Miraidon ex
Frederic Deneault [CA],Other
Donny McCoy [US],Palkia
Kevin Bonneau [CA],Gholdengo ex
Uddish Sood [US],Lost Zone Box
Robert Simpson [CA],Regidrago VSTAR
Ryan Hoang [CA],Lugia Archeops
George Chen [CA],Charizard Pidgeot
Jason Whittle [US],Gardevoir ex
Jack Wong [CA],Terapagos Dusknoir
Sanjay Sundararajan [US],Pidgeot Control
Bryan Bare [US],Lugia Archeops
Gibson Archer-Tang [US],Dragapult Iron Thorns
Breon Wilson [US],Snorlax Stall
Tony Santos [US],Miraidon ex
Michael Emeofa [US],Regidrago VSTAR
Gordon Coates [CA],Dragapult Iron Thorns
Lennon Baugh [US],Klawf Terapagos
Noah Kaiser [US],Gardevoir ex
Justin Perea [US],Dragapult Iron Thorns
Zachary Fortier [CA],Archaludon ex
Lake Lubrano [US],Gardevoir ex
Michael Norcia [CA],Klawf Terapagos
Johnathan Starr [US],Klawf Terapagos
Kevin Gauthier [CA],Gardevoir ex
Félix Huard [CA],Raging Bolt Ogerpon
Christopher Barraco-heil [CA],Iron Thorns ex
Max De Saint [CA],Snorlax Stall
Benjamin Chang [US],Gardevoir ex
Chun Kit Li [CA],Other
Steven Vuong [CA],Roaring Moon ex
Ramon Miranda [US],Charizard Pidgeot
Andrew Weiss [US],Charizard Pidgeot
Richard Shoemaker [US],Charizard Pidgeot
Steven Martin [US],Regidrago VSTAR
Michael Hunter [IE],Gardevoir ex
Chris Barry [US],Roaring Moon ex
Piper Lepine,Regidrago VSTAR
Patrik Räty [US],Klawf Terapagos
Drew Allen [CA],Other
Hunter Miller [US],Miraidon ex
Justin Turner [US],Regidrago VSTAR
Carter Malnaik [US],Other
Tony Herrera [US],Lost Zone Box
Collin Merli-Matthews [US],Regidrago VSTAR
Trevor Tran [US],Gardevoir ex
Sachit Soni [US],Roaring Moon ex
Erich Francis [US],Roaring Moon ex
Matthew Kuhl [US],Charizard Pidgeot
Grant Walworth [US],Other
Ajay Sridhar [US],Roaring Moon ex
Wassim Yassine [CA],Terapagos Dusknoir
Dillon Johnson [US],Lugia Archeops
Francis Savard [CA],Regidrago VSTAR
Devin Steisel [US],Raging Bolt Ogerpon
Austin Lee [US],Gholdengo ex
Saumit Kukkadapu [US],Lost Zone Box
Justin Santacroce [US],Regidrago VSTAR
Nate Manning [US],Snorlax Stall
Ethan Yi [US],Pidgeot Control
Lorenzo Menendez [CA],Iron Thorns ex
Cerys Jones [US],Gardevoir ex
Nathan Schaal [US],Charizard Pidgeot
Matt Walter [US],Gholdengo ex
Noah Peltier [US],Pidgeot Control
Andy Jiang [US],Klawf Terapagos
Ethan Chiu [CA],Dragapult Iron Thorns
Cody Friend [US],Dragapult Iron Thorns
Simon Trottier-Lacasse [CA],Regidrago VSTAR
Alexane Bellemare [CA],Gardevoir ex
Joseph Mousaed [US],Pidgeot Control
Gavin Jewan [CA],Dragapult Iron Thorns
Henry Thompson [US],Other
Joshua Guthrie [CA],Other
